stdfare,advfare,express,reffare,dest,region,datescraped,timescraped,origtime,webfare,date,transfers,orig,duration,desttime
$208.00 ,N/A,no,$231.00 ,Louisville,Southeast,6/3/2015,43:14.7,10:50 PM,$181.00 ,6/4/2015,2,Miami,"1D, 3H, 45M",2:35 AM
$144.00 ,N/A,no,$161.00 ,Mobile,Southeast,6/3/2015,43:52.5,5:00 AM,$72.00 ,6/4/2015,1,Miami,"19H, 50M",11:50 PM
$151.50 ,N/A,yes,$170.50 ,Mobile,Southeast,6/3/2015,43:53.6,1:00 PM,$76.50 ,6/4/2015,1,Miami,"16H, 40M",4:40 AM
SOLD OUT,N/A,yes,SOLD OUT,Mobile,Southeast,6/3/2015,43:53.9,6:10 PM,SOLD OUT,6/4/2015,1,Miami,"19H, 30M",12:40 PM
$158.50 ,N/A,no,$177.50 ,Mobile,Southeast,6/3/2015,43:54.3,10:50 PM,$76.50 ,6/4/2015,1,Miami,"21H, 40M",7:30 PM
$140.00 ,N/A,yes,$157.00 ,Nashville,Southeast,6/3/2015,44:28.2,7:15 AM,$123.00 ,6/4/2015,1,Miami,"19H, 5M",1:20 AM
$147.00 ,N/A,no,$164.00 ,Nashville,Southeast,6/3/2015,44:28.6,1:00 PM,$123.00 ,6/4/2015,2,Miami,"20H, 35M",8:35 AM
$154.00 ,N/A,yes,$173.00 ,Nashville,Southeast,6/3/2015,44:29.6,4:20 PM,$130.00 ,6/4/2015,2,Miami,"21H, 30M",12:50 PM
SOLD OUT,N/A,yes,SOLD OUT,Nashville,Southeast,6/3/2015,44:30.0,6:10 PM,SOLD OUT,6/4/2015,2,Miami,"19H, 40M",12:50 PM
$154.00 ,N/A,no,$173.00 ,Nashville,Southeast,6/3/2015,44:30.3,10:50 PM,$130.00 ,6/4/2015,2,Miami,"23H, 15M",9:05 PM
$140.00 ,N/A,no,$157.00 ,New Orleans,Southeast,6/3/2015,45:06.4,5:00 AM,$70.00 ,6/4/2015,2,Miami,"1D, 1H, 30M",5:30 AM
$147.00 ,N/A,no,$164.00 ,New Orleans,Southeast,6/3/2015,45:07.4,1:00 PM,$74.50 ,6/4/2015,2,Miami,"19H, 55M",7:55 AM
$147.00 ,N/A,yes,$164.00 ,New Orleans,Southeast,6/3/2015,45:08.4,1:00 PM,$74.50 ,6/4/2015,2,Miami,"19H, 55M",7:55 AM
SOLD OUT,N/A,no,SOLD OUT,New Orleans,Southeast,6/3/2015,45:08.8,6:10 PM,SOLD OUT,6/4/2015,2,Miami,"1D, 0H, 20M",5:30 PM
$163.00 ,N/A,yes,$182.00 ,New York,Southeast,6/3/2015,45:46.5,7:15 AM,$121.00 ,6/4/2015,2,Miami,"1D, 8H, 5M",3:20 PM
$163.00 ,N/A,yes,$182.00 ,New York,Southeast,6/3/2015,45:46.9,7:15 AM,$121.00 ,6/4/2015,1,Miami,"1D, 9H, 35M",4:50 PM
$171.50 ,N/A,yes,$192.50 ,New York,Southeast,6/3/2015,45:47.2,1:00 PM,$121.00 ,6/4/2015,0,Miami,"1D, 6H, 5M",7:05 PM
$179.50 ,N/A,no,$200.50 ,New York,Southeast,6/3/2015,45:47.6,4:20 PM,$129.00 ,6/4/2015,2,Miami,"1D, 8H, 15M",12:35 AM
$179.50 ,N/A,no,$200.50 ,New York,Southeast,6/3/2015,45:48.6,10:50 PM,$129.00 ,6/4/2015,1,Miami,"1D, 7H, 30M",6:20 AM
$63.00 ,N/A,no,$72.00 ,Ocala,Southeast,6/3/2015,46:22.1,5:00 AM,$54.00 ,6/4/2015,1,Miami,"8H, 20M",1:20 PM
$66.50 ,N/A,yes,$75.50 ,Ocala,Southeast,6/3/2015,46:23.1,1:00 PM,$54.00 ,6/4/2015,1,Miami,"7H, 30M",8:30 PM
SOLD OUT,N/A,yes,SOLD OUT,Ocala,Southeast,6/3/2015,46:23.4,6:10 PM,SOLD OUT,6/4/2015,1,Miami,"8H, 5M",2:15 AM
$69.50 ,N/A,no,$78.50 ,Ocala,Southeast,6/3/2015,46:23.8,10:50 PM,$57.00 ,6/4/2015,1,Miami,"8H, 15M",7:05 AM
$54.00 ,N/A,no,$62.00 ,Orlando,Southeast,6/3/2015,47:05.1,5:00 AM,$24.00 ,6/4/2015,0,Miami,"5H, 40M",10:40 AM
$54.00 ,N/A,yes,$62.00 ,Orlando,Southeast,6/3/2015,47:06.2,7:15 AM,$25.50 ,6/4/2015,0,Miami,"4H, 35M",11:50 AM
$57.00 ,N/A,no,$65.00 ,Orlando,Southeast,6/3/2015,47:06.5,10:50 AM,$18.50 ,6/4/2015,0,Miami,"6H, 10M",5:00 PM
$57.00 ,N/A,no,$65.00 ,Orlando,Southeast,6/3/2015,47:07.5,10:50 AM,$22.00 ,6/4/2015,0,Miami,"10H, 25M",9:15 PM
$57.00 ,N/A,yes,$65.00 ,Orlando,Southeast,6/3/2015,47:08.4,1:00 PM,$25.50 ,6/4/2015,0,Miami,"4H, 25M",5:25 PM
$57.00 ,N/A,no,$65.00 ,Orlando,Southeast,6/3/2015,47:08.8,2:15 PM,$18.50 ,6/4/2015,0,Miami,"7H, 10M",9:25 PM
$59.50 ,N/A,yes,$67.50 ,Orlando,Southeast,6/3/2015,47:09.9,4:20 PM,$17.50 ,6/4/2015,0,Miami,"4H, 25M",8:45 PM
SOLD OUT,N/A,yes,SOLD OUT,Orlando,Southeast,6/3/2015,47:10.3,6:10 PM,SOLD OUT,6/4/2015,0,Miami,"4H, 25M",10:35 PM
$59.50 ,N/A,no,$67.50 ,Orlando,Southeast,6/3/2015,47:11.2,10:50 PM,$25.50 ,6/4/2015,0,Miami,"5H, 10M",4:00 AM
SOLD OUT,N/A,no,SOLD OUT,Panama City,Southeast,6/3/2015,47:51.7,5:00 AM,SOLD OUT,6/4/2015,1,Miami,"15H, 30M",7:30 PM
SOLD OUT,N/A,yes,SOLD OUT,Panama City,Southeast,6/3/2015,47:52.7,6:10 PM,SOLD OUT,6/4/2015,1,Miami,"14H, 55M",8:05 AM
$147.50 ,N/A,no,$164.50 ,Panama City,Southeast,6/3/2015,47:53.1,10:50 PM,$80.50 ,6/4/2015,1,Miami,"17H, 0M",2:50 PM
SOLD OUT,N/A,no,SOLD OUT,Pensacola,Southeast,6/3/2015,48:35.0,5:00 AM,SOLD OUT,6/4/2015,1,Miami,"18H, 30M",10:30 PM
$141.00 ,N/A,yes,$158.00 ,Pensacola,Southeast,6/3/2015,48:36.1,1:00 PM,$80.50 ,6/4/2015,1,Miami,"15H, 30M",3:30 AM
SOLD OUT,N/A,yes,SOLD OUT,Pensacola,Southeast,6/3/2015,48:36.4,6:10 PM,SOLD OUT,6/4/2015,1,Miami,"18H, 10M",11:20 AM
$147.50 ,N/A,no,$164.50 ,Pensacola,Southeast,6/3/2015,48:36.8,10:50 PM,$80.50 ,6/4/2015,1,Miami,"20H, 15M",6:05 PM
$163.00 ,N/A,yes,$182.00 ,Philadelphia,Southeast,6/3/2015,49:09.2,7:15 AM,$119.00 ,6/4/2015,2,Miami,"1D, 6H, 10M",1:25 PM
$171.50 ,N/A,yes,$192.50 ,Philadelphia,Southeast,6/3/2015,49:09.6,1:00 PM,$119.00 ,6/4/2015,1,Miami,"1D, 4H, 40M",5:40 PM
$179.50 ,N/A,no,$200.50 ,Philadelphia,Southeast,6/3/2015,49:09.9,4:20 PM,$127.50 ,6/4/2015,2,Miami,"1D, 8H, 0M",12:20 AM
$179.50 ,N/A,no,$200.50 ,Philadelphia,Southeast,6/3/2015,49:10.9,10:50 PM,$127.50 ,6/4/2015,1,Miami,"1D, 9H, 5M",7:55 AM
$194.00 ,N/A,no,$217.00 ,Pittsburgh,Southeast,6/3/2015,49:45.3,7:15 AM,$194.00 ,6/4/2015,4,Miami,"1D, 7H, 30M",2:45 PM
$198.50 ,N/A,no,$221.50 ,Pittsburgh,Southeast,6/3/2015,49:46.2,1:00 PM,$104.00 ,6/4/2015,2,Miami,"1D, 10H, 15M",11:15 PM
$208.00 ,N/A,no,$231.00 ,Pittsburgh,Southeast,6/3/2015,49:47.0,4:20 PM,$104.00 ,6/4/2015,2,Miami,"1D, 10H, 5M",2:25 AM
$208.00 ,N/A,no,$231.00 ,Pittsburgh,Southeast,6/3/2015,49:47.9,10:50 PM,$104.00 ,6/4/2015,2,Miami,"1D, 12H, 40M",11:30 AM
$177.50 ,N/A,no,$198.50 ,Raleigh,Southeast,6/3/2015,50:29.8,10:50 AM,$120.00 ,6/4/2015,0,Miami,"1D, 1H, 15M",12:05 PM
$186.00 ,N/A,no,$207.00 ,Raleigh,Southeast,6/3/2015,50:30.6,4:20 PM,$128.50 ,6/4/2015,1,Miami,"19H, 45M",12:05 PM
$186.00 ,N/A,no,$207.00 ,Raleigh,Southeast,6/3/2015,50:31.4,10:50 PM,$128.50 ,6/4/2015,0,Miami,"20H, 50M",7:40 PM
$158.00 ,N/A,yes,$177.00 ,Richmond,Southeast,6/3/2015,51:08.1,7:15 AM,$112.50 ,6/4/2015,1,Miami,"22H, 0M",5:15 AM
$166.00 ,N/A,no,$185.00 ,Richmond,Southeast,6/3/2015,51:08.4,10:50 AM,$112.50 ,6/4/2015,0,Miami,"1D, 5H, 0M",3:50 PM
$166.00 ,N/A,yes,$185.00 ,Richmond,Southeast,6/3/2015,51:09.4,1:00 PM,$112.50 ,6/4/2015,0,Miami,"21H, 0M",10:00 AM
$174.00 ,N/A,no,$195.00 ,Richmond,Southeast,6/3/2015,51:09.7,4:20 PM,$120.50 ,6/4/2015,1,Miami,"23H, 30M",3:50 PM
$174.00 ,N/A,no,$195.00 ,Richmond,Southeast,6/3/2015,51:10.7,10:50 PM,$120.50 ,6/4/2015,0,Miami,"1D, 0H, 0M",10:50 PM
$102.00 ,N/A,no,$115.00 ,Savannah,Southeast,6/3/2015,51:44.4,7:15 AM,$90.50 ,6/4/2015,2,Miami,"11H, 20M",6:35 PM
$107.50 ,N/A,no,$120.50 ,Savannah,Southeast,6/3/2015,51:45.3,10:50 AM,$90.50 ,6/4/2015,0,Miami,"17H, 55M",4:45 AM
$107.50 ,N/A,yes,$120.50 ,Savannah,Southeast,6/3/2015,51:46.4,1:00 PM,$90.50 ,6/4/2015,0,Miami,"12H, 0M",1:00 AM
$112.50 ,N/A,no,$126.50 ,Savannah,Southeast,6/3/2015,51:46.7,4:20 PM,$90.50 ,6/4/2015,1,Miami,"12H, 25M",4:45 AM
$112.50 ,N/A,no,$126.50 ,Savannah,Southeast,6/3/2015,51:47.7,10:50 PM,$90.50 ,6/4/2015,0,Miami,"14H, 5M",12:55 PM
SOLD OUT,N/A,no,SOLD OUT,Tallahassee,Southeast,6/3/2015,52:25.8,5:00 AM,SOLD OUT,6/4/2015,1,Miami,"12H, 0M",5:00 PM
$99.00 ,N/A,no,$111.00 ,Tallahassee,Southeast,6/3/2015,52:26.7,7:40 AM,$47.00 ,6/4/2015,0,Miami,"15H, 50M",11:30 PM
$104.00 ,N/A,yes,$117.00 ,Tallahassee,Southeast,6/3/2015,52:27.5,1:00 PM,$54.00 ,6/4/2015,1,Miami,"11H, 5M",12:05 AM
SOLD OUT,N/A,yes,SOLD OUT,Tallahassee,Southeast,6/3/2015,52:27.9,6:10 PM,SOLD OUT,6/4/2015,1,Miami,"11H, 10M",5:20 AM
$109.00 ,N/A,no,$122.00 ,Tallahassee,Southeast,6/3/2015,52:28.3,10:50 PM,$59.00 ,6/4/2015,1,Miami,"12H, 55M",11:45 AM
$55.00 ,N/A,no,$63.00 ,Tampa,Southeast,6/3/2015,53:09.9,7:15 AM,$26.00 ,6/4/2015,1,Miami,"8H, 5M",3:20 PM
$55.00 ,N/A,no,$63.00 ,Tampa,Southeast,6/3/2015,53:11.0,7:40 AM,$22.00 ,6/4/2015,0,Miami,"8H, 0M",3:40 PM
$58.00 ,N/A,no,$66.00 ,Tampa,Southeast,6/3/2015,53:12.0,10:50 AM,$22.00 ,6/4/2015,0,Miami,"7H, 55M",6:45 PM
$58.00 ,N/A,yes,$66.00 ,Tampa,Southeast,6/3/2015,53:13.1,1:00 PM,$26.00 ,6/4/2015,1,Miami,"9H, 20M",10:20 PM
$60.50 ,N/A,no,$69.50 ,Tampa,Southeast,6/3/2015,53:13.5,4:20 PM,$18.00 ,6/4/2015,1,Miami,"9H, 30M",1:50 AM
SOLD OUT,N/A,no,SOLD OUT,Tampa,Southeast,6/3/2015,53:14.5,6:10 PM,SOLD OUT,6/4/2015,1,Miami,"7H, 40M",1:50 AM
$60.50 ,N/A,no,$69.50 ,Tampa,Southeast,6/3/2015,53:15.5,10:50 PM,$26.00 ,6/4/2015,1,Miami,"8H, 20M",7:10 AM
$155.00 ,N/A,yes,$174.00 ,Washington,Southeast,6/3/2015,53:50.4,7:15 AM,$110.50 ,6/4/2015,2,Miami,"1D, 2H, 50M",10:05 AM
SOLD OUT,N/A,yes,SOLD OUT,Washington,Southeast,6/3/2015,53:50.7,1:00 PM,SOLD OUT,6/4/2015,1,Miami,"1D, 0H, 5M",1:05 PM
$170.50 ,N/A,no,$191.50 ,Washington,Southeast,6/3/2015,53:51.1,4:20 PM,$118.00 ,6/4/2015,2,Miami,"1D, 3H, 20M",7:40 PM
$170.50 ,N/A,no,$191.50 ,Washington,Southeast,6/3/2015,53:52.1,10:50 PM,$118.00 ,6/4/2015,1,Miami,"1D, 2H, 55M",1:45 AM
$16.50 ,N/A,no,$20.50 ,West Palm Beach,Southeast,6/3/2015,54:29.3,5:00 AM,$8.00 ,6/4/2015,0,Miami,"1H, 50M",6:50 AM
$17.50 ,N/A,no,$21.50 ,West Palm Beach,Southeast,6/3/2015,54:30.2,10:50 AM,$7.50 ,6/4/2015,0,Miami,"2H, 15M",1:05 PM
$17.50 ,N/A,no,$21.50 ,West Palm Beach,Southeast,6/3/2015,54:31.0,2:15 PM,$7.50 ,6/4/2015,0,Miami,"2H, 25M",4:40 PM
$17.50 ,N/A,no,$21.50 ,West Palm Beach,Southeast,6/3/2015,54:31.9,2:30 PM,$7.50 ,6/4/2015,0,Miami,"1H, 50M",4:20 PM
$18.50 ,N/A,no,$22.50 ,West Palm Beach,Southeast,6/3/2015,54:32.7,10:50 PM,$11.00 ,6/4/2015,0,Miami,"2H, 0M",12:50 AM
$44.00 ,N/A,no,$51.00 ,Baton Rouge,Southeast,6/3/2015,55:58.0,12:50 AM,$13.00 ,6/4/2015,0,Mobile,"3H, 0M",3:50 AM
$44.00 ,N/A,no,$51.00 ,Baton Rouge,Southeast,6/3/2015,55:58.9,3:10 AM,$14.00 ,6/4/2015,1,Mobile,"4H, 50M",8:00 AM
$44.00 ,N/A,no,$51.00 ,Baton Rouge,Southeast,6/3/2015,56:00.0,5:35 AM,$40.00 ,6/4/2015,1,Mobile,"4H, 35M",10:10 AM
$44.00 ,N/A,no,$51.00 ,Baton Rouge,Southeast,6/3/2015,56:01.1,5:35 AM,$40.00 ,6/4/2015,1,Mobile,"4H, 35M",10:10 AM
$44.00 ,N/A,yes,$51.00 ,Baton Rouge,Southeast,6/3/2015,56:02.1,5:35 AM,$17.50 ,6/4/2015,0,Mobile,"5H, 0M",10:35 AM
$46.50 ,N/A,no,$53.50 ,Baton Rouge,Southeast,6/3/2015,56:02.5,1:50 PM,$15.50 ,6/4/2015,0,Mobile,"6H, 20M",8:10 PM
$48.50 ,N/A,yes,$55.50 ,Baton Rouge,Southeast,6/3/2015,56:03.5,9:20 PM,$16.50 ,6/4/2015,0,Mobile,"2H, 55M",12:15 AM
$100.00 ,N/A,no,$112.00 ,Beaumont Vidor,Southeast,6/3/2015,56:39.1,12:50 AM,$77.00 ,6/4/2015,0,Mobile,"7H, 15M",8:05 AM
$100.00 ,N/A,no,$112.00 ,Beaumont Vidor,Southeast,6/3/2015,56:40.1,3:10 AM,$77.00 ,6/4/2015,1,Mobile,"8H, 20M",11:30 AM
$100.00 ,N/A,yes,$112.00 ,Beaumont Vidor,Southeast,6/3/2015,56:41.1,5:35 AM,$82.00 ,6/4/2015,0,Mobile,"8H, 40M",2:15 PM
$105.00 ,N/A,no,$118.00 ,Beaumont Vidor,Southeast,6/3/2015,56:41.5,1:50 PM,$82.00 ,6/4/2015,0,Mobile,"10H, 30M",12:20 AM
$110.00 ,N/A,yes,$123.00 ,Beaumont Vidor,Southeast,6/3/2015,56:42.5,9:20 PM,$82.00 ,6/4/2015,0,Mobile,"6H, 40M",4:00 AM
SOLD OUT,N/A,yes,SOLD OUT,Ft Lauderdale,Southeast,6/3/2015,57:17.9,12:25 AM,SOLD OUT,6/4/2015,1,Mobile,"14H, 50M",4:15 PM
$144.00 ,N/A,no,$161.00 ,Ft Lauderdale,Southeast,6/3/2015,57:18.3,12:25 AM,$66.50 ,6/4/2015,1,Mobile,"18H, 25M",7:50 PM
$144.00 ,N/A,no,$161.00 ,Ft Lauderdale,Southeast,6/3/2015,57:19.3,4:55 AM,$66.50 ,6/4/2015,1,Mobile,"18H, 4M",11:59 PM
$151.50 ,N/A,no,$170.50 ,Ft Lauderdale,Southeast,6/3/2015,57:20.3,12:01 PM,$66.50 ,6/4/2015,0,Mobile,"18H, 14M",7:15 AM
$151.50 ,N/A,no,$170.50 ,Ft Lauderdale,Southeast,6/3/2015,57:21.4,2:50 PM,$66.50 ,6/4/2015,1,Mobile,"19H, 15M",11:05 AM
$36.00 ,N/A,no,$42.00 ,Ft Walton Beach,Southeast,6/3/2015,57:54.7,4:55 AM,$22.50 ,6/4/2015,0,Mobile,"2H, 25M",7:20 AM
$38.00 ,N/A,no,$44.00 ,Ft Walton Beach,Southeast,6/3/2015,57:55.6,12:01 PM,$22.50 ,6/4/2015,0,Mobile,"2H, 29M",2:30 PM
$38.00 ,N/A,no,$44.00 ,Ft Walton Beach,Southeast,6/3/2015,57:56.4,2:50 PM,$20.50 ,6/4/2015,0,Mobile,"2H, 25M",5:15 PM
SOLD OUT,N/A,yes,SOLD OUT,Miami,Southeast,6/3/2015,59:45.5,12:25 AM,SOLD OUT,6/4/2015,1,Mobile,"15H, 50M",5:15 PM
$144.00 ,N/A,no,$161.00 ,Miami,Southeast,6/3/2015,59:45.8,12:25 AM,$66.50 ,6/4/2015,1,Mobile,"19H, 30M",8:55 PM
$144.00 ,N/A,no,$161.00 ,Miami,Southeast,6/3/2015,59:46.8,4:55 AM,$66.50 ,6/4/2015,1,Mobile,"19H, 0M",12:55 AM
$151.50 ,N/A,no,$170.50 ,Miami,Southeast,6/3/2015,59:47.7,12:01 PM,$66.50 ,6/4/2015,0,Mobile,"19H, 14M",8:15 AM
$151.50 ,N/A,no,$170.50 ,Miami,Southeast,6/3/2015,59:48.5,2:50 PM,$66.50 ,6/4/2015,1,Mobile,"20H, 15M",12:05 PM
$44.00 ,N/A,yes,$51.00 ,Montgomery,Southeast,6/3/2015,00:26.7,12:45 AM,$19.50 ,6/4/2015,0,Mobile,"2H, 35M",3:20 AM
$44.00 ,N/A,no,$51.00 ,Montgomery,Southeast,6/3/2015,00:27.1,4:30 AM,$16.50 ,6/4/2015,0,Mobile,"2H, 35M",7:05 AM
$44.00 ,N/A,no,$51.00 ,Montgomery,Southeast,6/3/2015,00:28.1,5:30 AM,$16.50 ,6/4/2015,1,Mobile,"11H, 0M",4:30 PM
SOLD OUT,N/A,yes,SOLD OUT,Montgomery,Southeast,6/3/2015,00:28.9,11:45 AM,SOLD OUT,6/4/2015,0,Mobile,"2H, 35M",2:20 PM
$46.50 ,N/A,no,$53.50 ,Montgomery,Southeast,6/3/2015,00:29.3,2:40 PM,$18.50 ,6/4/2015,0,Mobile,"3H, 5M",5:45 PM
$44.00 ,N/A,no,$51.00 ,New Orleans,Southeast,6/3/2015,01:14.8,3:10 AM,$12.00 ,6/4/2015,0,Mobile,"2H, 20M",5:30 AM
$44.00 ,N/A,no,$51.00 ,New Orleans,Southeast,6/3/2015,01:15.8,5:35 AM,$11.00 ,6/4/2015,0,Mobile,"2H, 20M",7:55 AM
$44.00 ,N/A,yes,$51.00 ,New Orleans,Southeast,6/3/2015,01:16.8,5:35 AM,$16.50 ,6/4/2015,0,Mobile,"2H, 20M",7:55 AM
$46.50 ,N/A,no,$53.50 ,New Orleans,Southeast,6/3/2015,01:17.1,1:50 PM,$15.00 ,6/4/2015,0,Mobile,"3H, 40M",5:30 PM
$100.00 ,N/A,yes,$112.00 ,Ocala,Southeast,6/3/2015,01:53.3,12:25 AM,$33.00 ,6/4/2015,0,Mobile,"8H, 45M",10:10 AM
$100.00 ,N/A,no,$112.00 ,Ocala,Southeast,6/3/2015,01:53.7,4:55 AM,$33.00 ,6/4/2015,0,Mobile,"11H, 25M",5:20 PM
$105.00 ,N/A,no,$118.00 ,Ocala,Southeast,6/3/2015,01:54.7,12:01 PM,$33.00 ,6/4/2015,0,Mobile,"10H, 49M",11:50 PM
$105.00 ,N/A,no,$118.00 ,Ocala,Southeast,6/3/2015,01:55.5,2:50 PM,$30.00 ,6/4/2015,0,Mobile,"10H, 35M",2:25 AM
$110.00 ,N/A,yes,$123.00 ,Orlando,Southeast,6/3/2015,02:26.8,12:25 AM,$48.50 ,6/4/2015,0,Mobile,"10H, 50M",12:15 PM
$110.00 ,N/A,no,$123.00 ,Orlando,Southeast,6/3/2015,02:27.2,4:55 AM,$48.50 ,6/4/2015,0,Mobile,"13H, 25M",7:20 PM
$115.50 ,N/A,no,$129.50 ,Orlando,Southeast,6/3/2015,02:28.1,12:01 PM,$48.50 ,6/4/2015,0,Mobile,"12H, 49M",1:50 AM
$115.50 ,N/A,no,$129.50 ,Orlando,Southeast,6/3/2015,02:29.0,2:50 PM,$45.00 ,6/4/2015,0,Mobile,"12H, 30M",4:20 AM
$47.00 ,N/A,no,$54.00 ,Panama City,Southeast,6/3/2015,03:01.3,4:55 AM,$32.50 ,6/4/2015,0,Mobile,"4H, 5M",9:00 AM
$49.50 ,N/A,no,$56.50 ,Panama City,Southeast,6/3/2015,03:02.2,12:01 PM,$32.50 ,6/4/2015,0,Mobile,"3H, 59M",4:00 PM
$49.50 ,N/A,no,$56.50 ,Panama City,Southeast,6/3/2015,03:03.1,2:50 PM,$30.50 ,6/4/2015,0,Mobile,"4H, 5M",6:55 PM
$22.00 ,N/A,yes,$27.00 ,Pensacola,Southeast,6/3/2015,03:35.4,12:25 AM,$12.00 ,6/4/2015,0,Mobile,"1H, 0M",1:25 AM
$22.00 ,N/A,no,$27.00 ,Pensacola,Southeast,6/3/2015,03:35.8,4:55 AM,$13.00 ,6/4/2015,0,Mobile,"1H, 5M",6:00 AM
$23.50 ,N/A,no,$28.50 ,Pensacola,Southeast,6/3/2015,03:36.7,12:01 PM,$13.00 ,6/4/2015,0,Mobile,"1H, 4M",1:05 PM
$23.50 ,N/A,no,$28.50 ,Pensacola,Southeast,6/3/2015,03:37.6,2:50 PM,$11.50 ,6/4/2015,0,Mobile,"1H, 5M",3:55 PM
$67.00 ,N/A,yes,$76.00 ,Tallahassee,Southeast,6/3/2015,04:12.3,12:25 AM,$25.50 ,6/4/2015,0,Mobile,"4H, 15M",5:40 AM
$67.00 ,N/A,no,$76.00 ,Tallahassee,Southeast,6/3/2015,04:12.7,12:45 AM,$30.50 ,6/4/2015,1,Mobile,"9H, 40M",11:25 AM
$67.00 ,N/A,no,$76.00 ,Tallahassee,Southeast,6/3/2015,04:13.6,4:55 AM,$25.50 ,6/4/2015,0,Mobile,"6H, 45M",12:40 PM
$70.50 ,N/A,no,$80.50 ,Tallahassee,Southeast,6/3/2015,04:14.5,12:01 PM,$25.50 ,6/4/2015,0,Mobile,"6H, 34M",7:35 PM
$70.50 ,N/A,no,$80.50 ,Tallahassee,Southeast,6/3/2015,04:15.3,2:50 PM,$21.50 ,6/4/2015,0,Mobile,"6H, 35M",10:25 PM
$155.00 ,N/A,yes,$174.00 ,Houston,Southeast,6/3/2015,06:55.2,1:45 AM,$95.00 ,6/4/2015,0,Montgomery,"14H, 25M",4:10 PM
$155.00 ,N/A,no,$174.00 ,Houston,Southeast,6/3/2015,06:55.6,9:55 AM,$95.00 ,6/4/2015,0,Montgomery,"16H, 15M",2:10 AM
$170.50 ,N/A,no,$191.50 ,Houston,Southeast,6/3/2015,06:56.6,5:45 PM,$95.00 ,6/4/2015,1,Montgomery,"12H, 10M",5:55 AM
$170.50 ,N/A,no,$191.50 ,Houston,Southeast,6/3/2015,06:57.4,11:20 PM,$87.00 ,6/4/2015,1,Montgomery,"14H, 5M",1:25 PM
$44.00 ,N/A,yes,$51.00 ,Mobile,Southeast,6/3/2015,07:30.2,1:45 AM,$16.50 ,6/4/2015,0,Montgomery,"2H, 40M",4:25 AM
$44.00 ,N/A,no,$51.00 ,Mobile,Southeast,6/3/2015,07:30.5,9:55 AM,$18.50 ,6/4/2015,0,Montgomery,"3H, 5M",1:00 PM
$48.50 ,N/A,no,$55.50 ,Mobile,Southeast,6/3/2015,07:31.5,5:45 PM,$14.00 ,6/4/2015,0,Montgomery,"3H, 0M",8:45 PM
$48.50 ,N/A,no,$55.50 ,Mobile,Southeast,6/3/2015,07:32.3,11:20 PM,$14.00 ,6/4/2015,0,Montgomery,"2H, 40M",2:00 AM
$81.00 ,N/A,yes,$92.00 ,New Orleans,Southeast,6/3/2015,08:05.4,1:45 AM,$26.00 ,6/4/2015,0,Montgomery,"6H, 10M",7:55 AM
$81.00 ,N/A,no,$92.00 ,New Orleans,Southeast,6/3/2015,08:05.8,9:55 AM,$26.00 ,6/4/2015,0,Montgomery,"7H, 35M",5:30 PM
$89.50 ,N/A,no,$100.50 ,New Orleans,Southeast,6/3/2015,08:06.8,11:20 PM,$18.00 ,6/4/2015,0,Montgomery,"6H, 10M",5:30 AM
$60.00 ,N/A,no,$68.00 ,Atlanta,Southeast,6/3/2015,09:08.6,1:45 AM,$25.50 ,6/4/2015,0,Nashville,"4H, 20M",7:05 AM
$60.00 ,N/A,yes,$68.00 ,Atlanta,Southeast,6/3/2015,09:09.6,3:45 AM,$27.50 ,6/4/2015,0,Nashville,"4H, 30M",9:15 AM
$60.00 ,N/A,no,$68.00 ,Atlanta,Southeast,6/3/2015,09:10.0,6:40 AM,$27.50 ,6/4/2015,0,Nashville,"5H, 15M",12:55 PM
$63.00 ,N/A,yes,$72.00 ,Atlanta,Southeast,6/3/2015,09:11.0,11:45 AM,$29.00 ,6/4/2015,0,Nashville,"4H, 30M",5:15 PM
$66.00 ,N/A,no,$75.00 ,Atlanta,Southeast,6/3/2015,09:11.4,5:20 PM,$25.50 ,6/4/2015,0,Nashville,"5H, 10M",11:30 PM
$66.00 ,N/A,yes,$75.00 ,Atlanta,Southeast,6/3/2015,09:12.3,7:45 PM,$23.00 ,6/4/2015,0,Nashville,"4H, 25M",1:10 AM
$66.00 ,N/A,yes,$75.00 ,Atlanta,Southeast,6/3/2015,09:12.7,9:45 PM,$25.50 ,6/4/2015,0,Nashville,"4H, 30M",3:15 AM
$34.00 ,N/A,yes,$40.00 ,Chattanooga,Southeast,6/3/2015,09:53.3,3:45 AM,$15.50 ,6/4/2015,0,Nashville,"2H, 15M",7:00 AM
$34.00 ,N/A,no,$40.00 ,Chattanooga,Southeast,6/3/2015,09:53.7,6:40 AM,$14.50 ,6/4/2015,0,Nashville,"2H, 45M",10:25 AM
$36.00 ,N/A,yes,$42.00 ,Chattanooga,Southeast,6/3/2015,09:54.6,11:45 AM,$16.50 ,6/4/2015,0,Nashville,"2H, 15M",3:00 PM
$37.50 ,N/A,no,$43.50 ,Chattanooga,Southeast,6/3/2015,09:55.0,5:20 PM,$12.00 ,6/4/2015,0,Nashville,"2H, 45M",9:05 PM
$37.50 ,N/A,yes,$43.50 ,Chattanooga,Southeast,6/3/2015,09:56.0,7:45 PM,$12.00 ,6/4/2015,0,Nashville,"2H, 15M",11:00 PM
